product_id,title,handle,vendor,product_type,tags,price_inr,compare_at_price_inr,currency,sku,available,weight_grams,product_url,published_at,created_at,updated_at,description_text,image_urls
8354246000819,KAMDENU4'',kamdenu4,Poduvals,,,2200.00,2200.00,INR,KAMD3'',True,218,https://www.poduvals.com/products/kamdenu4,2025-10-14T17:48:40+05:30,2025-10-14T17:48:37+05:30,2026-03-11T10:23:10+05:30,"Invite Prosperity and Sacred Energy with the 4″ Kamdhenu Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 3″ | Base width – 2″ (approx.) Highlights: Exquisitely detailed Kamdhenu, the divine wish-fulfilling cow, shown with ornate features and majestic wings, symbolizing abundance, generosity, and spiritual blessings. Each curve and embellishment radiates artistic craftsmanship, capturing Kamdhenu’s mythological splendor and devotional significance. Crafted in panchaloha—blend of five sacred metals—this statue is revered for its spiritual potency and exceptional durability. Ideal Placement: Perfect for home temples, meditation corners, entry spaces, or as a unique gift for auspicious occasions and housewarmings. Care Instructions: Use a soft, dry cloth to clean and preserve the antique finish. Avoid water and strong cleaning chemicals. In the Box: 1 × 4″ Kamdhenu Panchaloha Statue — elegantly packed for gifting or worship.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_dc8d29d3-6a4f-42ad-9755-017763c079fc.png?v=1760444121, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_ddabb3d1-caee-4bea-b002-aca2f1b5b3b4.png?v=1760444121, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_5ffef816-39f1-4ab6-814d-9fc3c0e3699b.png?v=1760444122, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_df4655dc-32bd-4ce0-9e2f-0471868faf84.png?v=1760444121, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_a9873c85-a0e5-4f20-81f6-324d0e6fb775.png?v=1760444121"
8354245476531,"HANUMAN 5 MUKHI 4.5""",hanuman-5-mukhi-4-5,Poduvals,,,9800.00,9800.00,INR,HMN4.5,True,1000,https://www.poduvals.com/products/hanuman-5-mukhi-4-5,2025-10-14T17:42:04+05:30,2025-10-14T17:42:01+05:30,2026-03-11T10:23:10+05:30,"Invoke Supreme Strength and Protection with the 4.5″ Hanuman 5 Mukhi Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 5″ | Base width – 3″ (approx.) Highlights: Powerfully crafted statue of Panchamukhi (five-faced) Hanuman, each face symbolizing a unique aspect—courage, devotion, wisdom, protection, and prosperity. The intricate artistry captures Hanuman’s expressive postures, multiple arms holding sacred weapons, and ornate adornments, reflecting divine valor and energy. Cast in panchaloha (five sacred metals), this statue carries deep spiritual significance and is built to endure through generations. Ideal Placement: Perfect for home temples, meditation spaces, workspaces, or as an inspiring gift for devotees seeking strength and divine safeguarding. Care Instructions: Wipe with a soft, dry cloth to retain the antique gold finish. Avoid water and abrasive cleaners to maintain its beauty. In the Box: 1 × 4.5″ Hanuman 5 Mukhi Panchaloha Statue — securely boxed for gifting, worship, or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S1_eff2a9b1-9e10-4962-86d7-03b872d528e8.png?v=1760443856, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S12_ef59faad-1082-428b-9b72-68fcf2df70d9.png?v=1760443856, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S2_52501860-ef91-4510-a269-796beec61d14.png?v=1760443856, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S3_7da7bc1b-f2fe-46f2-a2d1-512f6d781801.png?v=1760443856, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S4_ac082241-e553-43ee-841c-513276726e48.png?v=1760443856"
8354229846195,"GARUDA 2""",ganesha-rd-2,Poduvals,,,560.00,560.00,INR,GRD2.,True,56,https://www.poduvals.com/products/ganesha-rd-2,2025-10-14T16:48:51+05:30,2025-10-14T16:48:47+05:30,2026-03-11T10:23:10+05:30,"GARUDA Copper Idol – 2″ Material: Handcrafted in pure copper for a radiant antique finish and lasting durability. Finish: Finely detailed feather design and folded hands in classic namaskar posture. Size: Height – 2″ | Base – 1.5″ (approx.) . Highlights: Portrays Garuda, mount of Lord Vishnu, symbolizing protection and swift spiritual strength. Ideal for gifting, home puja, or as a compact personal keepsake. Care Instructions: Wipe gently with a dry cloth. For extra shine, use diluted lemon or mild soapy water and dry thoroughly. Box Includes: 1 × 2″ GARUDA Copper Idol, carefully packed for gifting or altar use","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P1_a3264c53-64bb-49e4-9530-e1caff7b3337.png?v=1760440639, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P12_b732772a-a02d-4975-9ff3-58f59047f272.png?v=1760440639, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P2_1069419e-29cf-48a2-af26-a7ec2b46750e.png?v=1760440639, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P3_537df346-6c19-4e96-92d2-928b26da4350.png?v=1760440639, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P4_f6c64c7d-565d-4ad2-9562-d4f95f7b9d20.png?v=1760440639"
8354220802227,KRISHNA 2'',gopala-krishna-2,Poduvals,,,1200.00,1200.00,INR,GPAL2,True,106,https://www.poduvals.com/products/gopala-krishna-2,2025-10-14T16:40:55+05:30,2025-10-14T16:40:51+05:30,2026-03-11T10:23:10+05:30,"Experience Divine Playfulness and Grace with the 2″ Krishna Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 2″ | Width – 2″ (approx.) Highlights: Captivating sculpture of young (Krishna) reclining beside his loyal cow, exuding charm, innocence, and love. Artisan details feature Krishna’s serene expression, intricate attire, and gentle posture, symbolizing compassion, joy, and protection. Crafted from panchaloha, the sacred blend of five metals, ensuring both spiritual energy and enduring strength. Ideal Placement: Perfect for compact home temples, children’s rooms, work desks, or as a cherished gift for spiritual occasions and Janmashtami celebrations. Care Instructions: Gently wipe with a soft, dry cloth to keep the antique finish gleaming. Avoid contact with water and harsh chemicals. In the Box: 1 × 2″ Krishna Panchaloha Statue — securely packed for gifting, display, or daily worship.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P1_a5b78302-764f-4cb9-b67e-b4dc023ff7e8.png?v=1760440108, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P12_60289843-cf40-441a-a029-35685a17c895.png?v=1760440108, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P2_00ad38d3-23b9-409b-bf58-298c1491c150.png?v=1760440108, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P3_693bdf58-034a-47aa-9c8b-66dbeea1b219.png?v=1760440109, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/P4_c7d731b0-3d5d-4962-b655-5fb29348f2e3.png?v=1760440108"
8354212479155,"GANESH  BASE 3""",ganesh-r-base-3,Poduvals,,,2000.00,2000.00,INR,GHR3,True,200,https://www.poduvals.com/products/ganesh-r-base-3,2025-10-14T16:34:58+05:30,2025-10-14T16:34:54+05:30,2026-03-11T10:23:10+05:30,"Begin New Journeys with the 3″ Ganesh Base Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 3″ | Base width – 2″ (approx.) Highlights: Exquisitely detailed statue of Lord Ganesha, seated majestically on a round lotus base, radiating wisdom, abundance, and auspicious beginnings. Features intricate ornamentation, a radiant halo, and serene expression—symbolizing intellect, protection, and remover of obstacles. Crafted from traditional panchaloha alloy (five sacred metals), combining spiritual power and lasting durability. Ideal Placement: Perfect for home altars, work desks, study areas, car dashboards, or as a thoughtful gift for housewarmings, business launches, and festivals. Care Instructions: Gently clean with a soft, dry cloth to preserve the antique patina. Avoid water and harsh cleaning chemicals. In the Box: 1 × 3″ Ganesh Base Panchaloha Statue — securely packed for safe gifting or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S1_e097ebc9-f7c3-483a-a0c7-87962f4bd90c.png?v=1760439708, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S12_75d7fbeb-d986-401a-a138-ebe851e0a0e4.png?v=1760439708, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S2_46062b5e-07f4-4172-8947-a6d467087764.png?v=1760439708, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S3_14e8cc0a-461a-4d7b-a1e4-9abf12b52ce5.png?v=1760439708, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S4_b5a6d711-1b2a-4a0e-96fa-8410245ee79e.png?v=1760439708"
8354199830707,GAYATRI D 4'',gayatri-d-4,Poduvals,,,5100.00,5100.00,INR,GDEVI,True,308,https://www.poduvals.com/products/gayatri-d-4,2025-10-14T16:25:43+05:30,2025-10-14T16:25:40+05:30,2026-03-11T10:23:10+05:30,"Embody Divine Wisdom and Power with the 4″ Gayatri Devi Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 4″ | Base width – 1″ (approx.) Highlights: Exquisite statue of Goddess Gayatri Devi, intricately depicted with five faces and multiple arms holding sacred attributes, seated on a blooming lotus—symbolizing supreme knowledge, protection, and spiritual harmony. Artisan detailing captures every aspect: serene expressions, ornate crowns, flowing robes, and symbolic implements, making it a focal point for study and meditation spaces. Cast in revered panchaloha (five sacred metals), uniting spiritual tradition with lasting strength and radiance. Ideal Placement: Ideal for home temples, meditation rooms, learning spaces, or as a meaningful gift for students, seekers, and spiritual ceremonies. Care Instructions: Wipe gently with a soft, dry cloth to maintain antique patina. Avoid water and harsh cleaning agents to preserve finish. In the Box: 1 × 4″ Gayatri Devi Panchaloha Statue — securely packed for gifting or daily worship.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S1_4e08a060-7655-4408-a1a8-cad6ddec4e98.png?v=1760439122, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S12_9df133d0-fddc-4abc-8d28-576fa42e4154.png?v=1760439122, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S2_a569269c-48bd-4480-bb71-3d72278bda7f.png?v=1760439122, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S3_7b46e614-d385-406c-820d-2840fc276642.png?v=1760439123, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S4_b26aeffd-415f-47f1-bc6d-49c0882e5847.png?v=1760439122"
8354189770931,GAJA 3'',gaja-3,Poduvals,,,950.00,950.00,INR,GAJA3,False,95,https://www.poduvals.com/products/gaja-3,2025-10-14T16:12:58+05:30,2025-10-14T16:12:54+05:30,2026-03-11T10:23:10+05:30,"Invite Majestic Fortune and Elegance with the 3″ Gaja (Elephant) Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 3″ | Length – 2″ (approx.) Highlights: Beautifully detailed elephant statue, with trunk raised in a blessing gesture and adorned with rich ornamental designs, symbolizing wisdom, strength, and auspiciousness. Accompanied by a decorative bowl, perfect for holding offerings, flowers, or simply as a stunning centerpiece. Crafted using panchaloha, a traditional blend of five sacred metals, ensuring both spiritual energy and lasting durability. Ideal Placement: Perfect for entryways, living rooms, pooja spaces, work desks, or as a unique, auspicious gift for festivals and special occasions. Care Instructions: Wipe gently with a soft, dry cloth to maintain the lustrous finish. Avoid exposure to water and harsh chemicals. In the Box: 1 × 3″ Gaja Panchaloha Statue with Decor Bowl — safely packed for gifting or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_f4689d61-40a9-44a4-82a1-76fb7db9f5d9.png?v=1760438449, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_d62d170d-6b5f-42ba-9bbb-d695c4fe4421.png?v=1760438449, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_68fc6d82-2092-404c-aef5-3a411e6c5b0b.png?v=1760438448, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_36dd11d9-3671-4943-8b81-034b27c7e240.png?v=1760438449, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_c2ddebec-2749-49dd-a398-63004886248b.png?v=1760438448, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p5_2aa1e9a0-0f07-4867-9511-28bcc388366d.png?v=1760438449"
8354182168755,"LOTUS DHANLAXMI 3.5""",lotus-dhanlaxmi-3-5,Poduvals,,,4000.00,4000.00,INR,DLX3.5,True,400,https://www.poduvals.com/products/lotus-dhanlaxmi-3-5,2025-10-14T16:07:31+05:30,2025-10-14T16:07:27+05:30,2026-03-11T10:23:10+05:30,"Invite Abundance and Auspiciousness with the 3.5″ Lotus Dhanlaxmi Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 3″ | Base diameter – 2.5″ (approx.) Highlights: Exquisitely sculpted Goddess Dhanlaxmi seated gracefully on an ornate lotus, holding her signature lotus flowers, signifying prosperity, grace, and well-being. Every detail—from the crown and jewelry to the serene facial features and flowing drapery—expresses skilled artistry and devotion. Crafted from revered panchaloha (five sacred metals), perfect for channeling spiritual energy and bringing enduring blessings. Ideal Placement: Ideal for pooja rooms, meditation corners, entryways, workspaces, or as an auspicious gift for Diwali and spiritual celebrations. Care Instructions: Clean gently with a soft, dry cloth to preserve the antique finish. Keep away from water and strong chemical cleaners. In the Box: 1 × 3.5″ Lotus Dhanlaxmi Panchaloha Statue — securely packed, ready for gifting or personal worship.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_cbc3400f-5104-4662-ad37-6e4d46688599.png?v=1760437507, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_a921f854-fe6e-4bec-976e-a375723fdf15.png?v=1760437507, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_ecd51cfb-fdab-4b16-9876-64f72b7e91a1.png?v=1760437507, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_a0bc68d2-0a74-486d-94c7-ed9e9900dd6f.png?v=1760437508, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_36433ca4-2ff6-4316-82e6-7a54e872e90b.png?v=1760437507"
8354170110131,CHAKRATAZVAR 2'',chakratazvar-2,Poduvals,,,700.00,700.00,INR,CHR2,True,70,https://www.poduvals.com/products/chakratazvar-2,2025-10-14T15:46:40+05:30,2025-10-14T15:46:36+05:30,2026-03-11T10:23:10+05:30,"Invite Divine Protection and Blessings with the 2″ Chakratazvar Brass Statue Material: Premium hand-cast brass Finish: Antique gold patina Size: Height – 2″ | Base width – 1″ (approx.) Highlights: This compact and beautifully rendered statue features Chakratazvar (Sudarshana Azhwar) seated beneath a decorative arch beside Narasimha, symbolizing spiritual protection, victory, and sacred energy. Each element—the chakra, prabhavali arch, and base—showcases meticulous details that impart tradition and devotional artistry. Made from solid brass, the sculpture offers enduring shine, strength, and easy upkeep. Ideal Placement: Perfect for small home shrines, workspaces, temple shelves, or gifting during spiritual functions and festivals. Care Instructions: Use a soft, dry cloth to clean and retain its lustrous antique finish. Keep away from water and harsh cleaning chemicals. In the Box: 1 × 2″ Chakratazvar Brass Statue — securely packed for safe storage, gifting, or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_f171e55d-8e30-44aa-8350-d0e6c7df2303.png?v=1760436978, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_ea0ad0ae-8528-42e1-94aa-268574bbd7f3.png?v=1760436978, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_d0afbd04-505b-4fcc-a738-dd7239eaed0f.png?v=1760436978, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_d311fde0-6a62-417d-b191-069a6a400050.png?v=1760436978, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_8d037565-4a24-43af-8a74-77ac477cfc97.png?v=1760436978"
8354168733875,CHAKRATAZVAR 2.5'',chakratazvar-2-5,Poduvals,,,2000.00,2000.00,INR,CH2.5,True,200,https://www.poduvals.com/products/chakratazvar-2-5,2025-10-14T15:41:41+05:30,2025-10-14T15:41:37+05:30,2026-03-11T10:23:10+05:30,"Celebrate Sacred Relief and Devotion with the 2.5″ Chakratazvar Brass Statue Material: Premium hand-cast brass Finish: Antique gold patina Size: Height – 2.5″ | Base width – 1″ (approx.) Highlights: This artistic piece showcases Chakratazvar (also known as Sudarshana Azhwar) seated beneath an ornate arch, accompanied by Narasimha—symbolizing protection, divine grace, and energy. The statue is intricately detailed with traditional elements, including the Sudarshana Chakra and Prabhavali, reflecting spiritual significance and classical South Indian craftsmanship. The solid brass construction offers durability, classic luster, and long-term resilience. Ideal Placement: Perfect for home altars, compact shrines, temple shelves, office desks, or as a spiritual gift for festivals and auspicious occasions. Care Instructions: Clean gently with a soft, dry cloth to maintain the antique shine. Avoid moisture and harsh cleaning chemicals. In the Box: 1 × 2.5″ Chakratazvar Brass Statue — securely packed and ready to gift or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p1_cfa74a17-acf6-49e3-b7ea-ff993af5d164.png?v=1760436575, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p12_5ed0e31e-5b17-4b5b-bf1c-f06b3d0981c0.png?v=1760436575, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p2_7a5a1e96-a90b-4af4-aeb6-b5e7aabde96f.png?v=1760436575, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p3_138ac648-0247-4ce8-b632-1ac10492c237.png?v=1760436575, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/p4_ddb1a584-bb6e-48f5-a536-d35d1df8db38.png?v=1760436575"
8354149859507,COW & CALF 2'',cow-c-2,Poduvals,,,2200.00,2200.00,INR,CC2,True,223,https://www.poduvals.com/products/cow-c-2,2025-10-14T15:02:17+05:30,2025-10-14T15:02:14+05:30,2026-03-11T10:23:10+05:30,"Invoke Auspiciousness and Nurture with the 2″ Panchaloha Cow & Calf Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 2″ | Base width – 2″ (approx.) Highlights: This beautifully crafted statue features a sacred cow with her calf, symbolizing prosperity, care, abundance, and spiritual nourishment. Intricate detailing on the cow’s ornaments, gentle expression, and the floral-patterned base reflect tradition and artisanal excellence. Made from panchaloha alloy (five sacred metals), combining spiritual significance with long-lasting strength and elegance. Ideal Placement: Perfect for home temples, pooja shelves, desktops, meditation corners, or as a sacred gift for festive and special occasions. Care Instructions: Wipe gently with a soft, dry cloth to maintain the antique gold finish. Avoid water and harsh cleaning agents. In the Box: 1 × 2″ Panchaloha Cow & Calf Statue — securely packed and ready for gifting or display.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s1_14ff7e93-ea8e-4a65-8de4-71dbdf4c265f.png?v=1760434109, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s12_ed8703e0-5794-46c8-b34d-2ba493bcc70f.png?v=1760434109, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s2_a116ec7d-e132-4aa0-a8b3-273e4424008a.png?v=1760434110, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s3_cd3f76ca-f2b4-472b-ae3b-1392febf7fc2.png?v=1760434109, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s4_8ac53600-ca1f-4cba-be76-ff74c415e4d3.png?v=1760434109"
8354142388403,"RAJA RAJESWARI 6""",raja-rajeswari-6,Poduvals,,,12200.00,12200.00,INR,,True,1240,https://www.poduvals.com/products/raja-rajeswari-6,2025-10-14T14:47:45+05:30,2025-10-14T14:47:41+05:30,2026-03-11T10:23:10+05:30,"Invoke Divine Love and Power with the 6″ Raja Rajeswari Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 6″ | Base width – 3″ (approx.) Highlights: Elaborately sculpted Raja Rajeswari (Tripura Sundari) seated in regality atop a lotus pedestal, holding her divine attributes that signify compassion, wisdom, and cosmic power. Artisans have rendered every detail—crown, jewelry, robes, and symbolic implements—with care to capture her grace and strength, making it a centerpiece of devotion and artistry. Fashioned from the sacred panchaloha alloy, a blend of five auspicious metals, honoring tradition and ensuring exceptional durability. Ideal Placement: Perfect for home sanctuaries, pooja rooms, meditation spaces, or as a cherished spiritual gift during special occasions and festive celebrations. Care Instructions: Use a soft, dry cloth for cleaning to preserve the antique finish. Keep away from water and harsh chemicals. In the Box: 1 × 6″ Raja Rajeswari Panchaloha Statue — safely and elegantly packed for gifting or worship.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S1_dd706a56-2ef9-4a98-a1bc-97a8c892d3d2.png?v=1760433359, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S12_34af81f2-87e3-4e4a-ac10-6264ce7fb306.png?v=1760433360, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S2_d538a14a-57c8-4d9c-95e0-d83f0baed03e.png?v=1760433360, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S3_a40b2f13-7acd-4052-90cd-6a97760f2f6c.png?v=1760433360, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S4_7e1f2fab-cae6-423c-b322-23f9cf9ec10a.png?v=1760433362"
8354139898035,"KAMAKSHI DEVI 6""",kamakshi-devi-6,Poduvals,,,12200.00,12200.00,INR,BRID6TPKMD,True,1240,https://www.poduvals.com/products/kamakshi-devi-6,2025-10-14T14:42:03+05:30,2025-10-14T14:41:58+05:30,2026-03-11T10:23:10+05:30,"Embrace the Divine Mother’s Blessings with the 6″ Kamakshi Devi Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 6″ | Base width – 3″ (approx.) Highlights: Magnificently crafted statue of Goddess Kamakshi seated majestically on a lotus pedestal, wielding her divine implements and radiating compassion, wisdom, and strength. Intricate details in the crown, jewelry, facial features, and symbolic attributes reflect the artistry and spiritual power of Kamakshi Devi, embodiment of supreme feminine energy. Fashioned from sacred panchaloha (an alloy of five auspicious metals), revered for its durability and ritual significance. Ideal Placement: Ideal for home altars, meditation rooms, spiritual sanctuaries, or as an esteemed gift for festivals and ceremonies invoking goddess blessings. Care Instructions: Wipe with a soft, dry cloth to preserve antique finish and luster. Avoid moisture and harsh chemicals to maintain pristine condition. In the Box: 1 × 6″ Kamakshi Devi Panchaloha Statue — carefully packaged and ready for veneration or gifting.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s1_416cb2f9-778c-417e-a861-44f7a779721b.png?v=1760433022, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s12_74e4e808-6674-4a81-8931-2d154ebe3301.png?v=1760433023, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s2_d364d017-c3ef-44ca-8d43-10f290dbd135.png?v=1760433022, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s3_6dfa51c5-f61f-4319-8be1-63f08b1adf77.png?v=1760433022, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/s4_ecc31b18-002e-4ab9-b8ca-aad0efbca18a.png?v=1760433023"
8354088419507,"TIRUPATI BALAJI 6""",tirupati-balaji-6,Poduvals,,,6000.00,6000.00,INR,BRID6TPBLJ,True,610,https://www.poduvals.com/products/tirupati-balaji-6,2025-10-14T13:10:56+05:30,2025-10-14T13:10:53+05:30,2026-03-11T10:23:10+05:30,"Welcome Divine Prosperity with the 6″ Tirupati Balaji Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 6″ | Base width – 3″ (approx.) Highlights: Majestically sculpted Tirupati Balaji statue, radiating spiritual strength, protection, and abundance. Features intricate details in Balaji’s crown, ornaments, and sacred symbols, with artisan craftsmanship bringing out the serene expression and elegant attire for a truly temple-inspired presence. Made from the revered panchaloha alloy (blend of five sacred metals) for lasting quality, positive energy, and traditional authenticity. Ideal Placement: Perfect for home temples, puja rooms, meditation spaces, entrance areas, or as a grand spiritual gift for festive celebrations and blessings. Care Instructions: Gently clean with a soft, dry cloth to maintain antique finish. Keep away from water and harsh cleaning agents. In the Box: 1 × 6″ Tirupati Balaji Panchaloha Statue — safely packed for gifting or worship.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S1_7f588c74-66c4-409f-8b1a-3efbc262df1e.png?v=1760427421, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S12_402c07b5-3549-436b-acf7-d48d6d71f86a.png?v=1760427421, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S2_d52f0ac4-3e1a-43b0-9f92-8f90a9170463.png?v=1760427421, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S3_00cdb2de-e0b6-4b5d-9b28-546814087279.png?v=1760427421, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S4_8c9f1294-dc30-4625-a41c-640a7ce7d5df.png?v=1760427422"
8354080719027,"BALAJI SET 3""",balaji-set-3,Poduvals,,,1750.00,1750.00,INR,BLS3,True,175,https://www.poduvals.com/products/balaji-set-3,2025-10-14T13:01:23+05:30,2025-10-14T13:01:20+05:30,2026-03-11T10:23:10+05:30,"Invoke Divine Grace and Harmony with the 3″ Balaji Set Panchaloha Statue Material: Hand-cast panchaloha alloy Finish: Antique gold patina Size: Height – 3″ | Base width – 1.5″ (approx.) Highlights: Exquisitely crafted set featuring Lord Balaji, Sridevi, and Bhudevi under a finely detailed arch, symbolizing supreme abundance, protection, and spiritual fulfillment. Each idol is meticulously sculpted to showcase intricate jewelry, serene expressions, and traditional postures, reflecting the authentic temple experience. The sacred panchaloha alloy—an auspicious blend of five metals—ensures enduring durability and spiritual resonance. Ideal Placement: Perfect for home temples, pooja spaces, meditation nooks, shelves, or for gifting during religious occasions and festivals. Care Instructions: Wipe gently with a soft, dry cloth to maintain the antique finish. Avoid water and strong cleaning chemicals for lasting beauty. In the Box: 1 × 3″ Panchaloha Balaji Set (Balaji, Sridevi, Bhudevi) — securely packed and ready for worship or gifting.","https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S2_e708e84f-3354-428d-a1aa-2425c14373a9.png?v=1760426876, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S1_6e3173f4-a0da-4a97-99d1-fe8c2853ec28.png?v=1760426876, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S22.png?v=1760426876, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S3_7c9ece7d-1105-4158-9fe8-1ee37dc73c4b.png?v=1760426876, https://cdn.shopify.com/s/files/1/0680/3619/8579/files/S4_b63478d5-8633-45ad-821e-1021824d4f55.png?v=1760426876"
